"Version","Variable Order","Class","Dataset Name","Variable Name","Variable Label","Type","CDISC CT Codelist Code(s)","Codelist Submission Values","Described Value Domain(s)","Value List","Role","CDISC Notes","Core"
"SDTMIG v3.4","27","Findings About","FA","TAETORD","Planned Order of Element within Arm","Num","","",,"","Timing","Number that gives the planned order of the element within the arm.","Perm"
"SDTMIG v3.4","28","Findings About","FA","EPOCH","Epoch","Char","C99079","",,"","Timing","Epoch associated with the date/time of the observation. Examples: ""SCREENING"", ""TREATMENT"", ""FOLLOW-UP"".","Perm"
"SDTMIG v3.4","29","Findings About","FA","FADTC","Date/Time of Collection","Char","","","ISO 8601 datetime or interval","","Timing","Collection date and time of findings assessment represented in ISO 8601 character format.","Exp"
"SDTMIG v3.4","30","Findings About","FA","FADY","Study Day of Collection","Num","","",,"","Timing","1. Study day of collection, measured as integer days. \n 2. Algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in Demographics. This formula should be consistent across the submission.","Perm"
"SDTMIG v3.4","1","Findings About","SR","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SDTMIG v3.4","2","Findings About","SR","DOMAIN","Domain Abbreviation","Char","","",,"SR","Identifier","Two-character abbreviation for the domain.","Req"
"SDTMIG v3.4","3","Findings About","SR","USUBJID","Unique Subject Identifier","Char","","",,"","Identifier","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.","Req"
"SDTMIG v3.4","4","Findings About","SR","SRSEQ","Sequence Number","Num","","",,"","Identifier","Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.","Req"
"SDTMIG v3.4","5","Findings About","SR","SRGRPID","Group ID","Char","","",,"","Identifier","Used to tie together a block of related records in a single domain for a subject.","Perm"
"SDTMIG v3.4","6","Findings About","SR","SRREFID","Reference ID","Char","","",,"","Identifier","Internal or external specimen identifier. Example: ""Specimen ID"".","Perm"
"SDTMIG v3.4","7","Findings About","SR","SRSPID","Sponsor-Defined Identifier","Char","","",,"","Identifier","Sponsor-defined identifier.","Perm"
"SDTMIG v3.4","8","Findings About","SR","SRTESTCD","Skin Response Test or Exam Short Name","Char","C112024","",,"","Topic","Short name of the measurement, test, or examination described in SRTEST. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in SRTESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). SRTESTCD cannot contain characters other than letters, numbers, or underscores.","Req"
"SDTMIG v3.4","9","Findings About","SR","SRTEST","Skin Response Test or Examination Name","Char","C112023","",,"","Synonym Qualifier","Verbatim name of the test or examination used to obtain the measurement or finding. The value in SRTEST cannot be longer than 40 characters. Example: ""Wheal Diameter"".","Req"
"SDTMIG v3.4","10","Findings About","SR","SROBJ","Object of the Observation","Char","","",,"","Record Qualifier","Used to describe the object or focal point of the findings observation that is represented by --TEST. Examples: the dose of the immunogenic material or the allergen associated with the response (e.g., ""Johnson Grass IgE 0.15 BAU mL"").","Req"
"SDTMIG v3.4","11","Findings About","SR","SRCAT","Category for Test","Char","","",,"","Grouping Qualifier","Used to define a category of topic-variable values across subjects.","Perm"
"SDTMIG v3.4","12","Findings About","SR","SRSCAT","Subcategory for Test","Char","","",,"","Grouping Qualifier","A further categorization of SRCAT values.","Perm"
"SDTMIG v3.4","13","Findings About","SR","SRORRES","Results or Findings in Original Units","Char","","",,"","Result Qualifier","Results of measurement or finding as originally received or collected.","Exp"
"SDTMIG v3.4","14","Findings About","SR","SRORRESU","Original Units","Char","C71620","",,"","Variable Qualifier","Original units in which the data were collected. The unit for SRORRES. Example: ""mm"".","Exp"
"SDTMIG v3.4","15","Findings About","SR","SRSTRESC","Character Result/Finding in Std Format","Char","","",,"","Result Qualifier","Contains the result value for all findings copied or derived from SRORRES, in a standard format or in standard units. SRSTRESC should store all results or findings in character format; if results are numeric, they should also be stored in numeric format in SRSTRESN.","Exp"
"SDTMIG v3.4","16","Findings About","SR","SRSTRESN","Numeric Results/Findings in Std. Units","Num","","",,"","Result Qualifier","Used for continuous or numeric results or findings in standard format; copied in numeric format from SRSTRESC. SRSTRESN should store all numeric test results or findings.","Exp"
"SDTMIG v3.4","17","Findings About","SR","SRSTRESU","Standard Units","Char","C71620","",,"","Variable Qualifier","Standardized units used for SRSTRESC and SRSTRESN. Example: ""mm"".","Exp"
"SDTMIG v3.4","18","Findings About","SR","SRSTAT","Completion Status","Char","C66789","",,"","Record Qualifier","Used to indicate exam not done. Should be null if a result exists in SRORRES.","Perm"
"SDTMIG v3.4","19","Findings About","SR","SRREASND","Reason Not Done","Char","","",,"","Record Qualifier","Describes why a measurement or test was not performed. Used in conjunction with SRSTAT when value is ""NOT DONE"".","Perm"
"SDTMIG v3.4","20","Findings About","SR","SRNAM","Vendor Name","Char","","",,"","Record Qualifier","Name or identifier of the laboratory or vendor who provided the test results.","Perm"
"SDTMIG v3.4","21","Findings About","SR","SRSPEC","Specimen Type","Char","C78734","",,"","Record Qualifier","Defines the types of specimen used for a measurement. Example: ""SKIN"".","Perm"
"SDTMIG v3.4","22","Findings About","SR","SRLOC","Location Used for Measurement","Char","C74456","",,"","Record Qualifier","Location relevant to the collection of the measurement.","Perm"
"SDTMIG v3.4","23","Findings About","SR","SRLAT","Laterality","Char","C99073","",,"","Variable Qualifier","Qualifier for anatomical location further detailing laterality of intervention administration. Examples: ""RIGHT"", ""LEFT"", ""BILATERAL"".","Perm"
"SDTMIG v3.4","24","Findings About","SR","SRMETHOD","Method of Test or Examination","Char","C85492","",,"","Record Qualifier","Method of test or examination. Examples: ""ELISA"", ""EIA"", ""MICRONEUTRALIZATION ASSAY"", ""PLAQUE REDUCTION NEUTRALIZATION ASSAY"".","Perm"
"SDTMIG v3.4","25","Findings About","SR","SRLOBXFL","Last Observation Before Exposure Flag","Char","C66742","",,"","Record Qualifier","Operationally derived indicator used to identify the last non-missing value prior to RFXSTDTC. The value should be ""Y"" or null.","Perm"
"SDTMIG v3.4","26","Findings About","SR","SRBLFL","Baseline Flag","Char","C66742","",,"","Record Qualifier","Indicator used to identify a baseline value. The value should be ""Y"" or null. Note that SRBLFL is retained for backward compatibility. The authoritative baseline flag for statistical analysis is in an ADaM dataset.","Perm"
"SDTMIG v3.4","27","Findings About","SR","SREVAL","Evaluator","Char","C78735","",,"","Record Qualifier","Role of person who provided evaluation. Used only for results that are subjective (e.g., assigned by a person or a group). Should be null for records that contain collected or derived data. Examples: ""INVESTIGATOR"", ""ADJUDICATION COMMITTEE"", ""VENDOR"".","Perm"
"SDTMIG v3.4","28","Findings About","SR","VISITNUM","Visit Number","Num","","",,"","Timing","Clinical encounter number. Numeric version of VISIT, used for sorting.","Exp"
"SDTMIG v3.4","29","Findings About","SR","VISIT","Visit Name","Char","","",,"","Timing","Protocol-defined description of clinical encounter. May be used in addition to VISITNUM and/or VISITDY.","Perm"
"SDTMIG v3.4","30","Findings About","SR","VISITDY","Planned Study Day of Visit","Num","","",,"","Timing","Planned study day of the visit based upon RFSTDTC in Demographics.","Perm"
"SDTMIG v3.4","31","Findings About","SR","TAETORD","Planned Order of Element within Arm","Num","","",,"","Timing","Number that gives the planned order of the element within the arm.","Perm"
"SDTMIG v3.4","32","Findings About","SR","EPOCH","Epoch","Char","C99079","",,"","Timing","Epoch associated with the date/time of the observation. Examples: ""SCREENING"", ""TREATMENT"", and ""FOLLOW-UP"".","Perm"
"SDTMIG v3.4","33","Findings About","SR","SRDTC","Date/Time of Collection","Char","","","ISO 8601 datetime or interval","","Timing","Collection date and time of an observation represented in ISO 8601.","Exp"
"SDTMIG v3.4","34","Findings About","SR","SRDY","Study Day of Visit/Collection/Exam","Num","","",,"","Timing","Actual study day of visit/collection/exam expressed in integer days relative to sponsor- defined RFSTDTC in Demographics.","Perm"
"SDTMIG v3.4","35","Findings About","SR","SRTPT","Planned Time Point Name","Char","","",,"","Timing","Text description of time when measurement should be taken. This may be represented as an elapsed time relative to a fixed reference point, such as time of last dose. See SRTPTNUM and SRTPTREF. Examples: ""START"", ""5 MIN POST"".","Perm"
"SDTMIG v3.4","36","Findings About","SR","SRTPTNUM","Planned Time Point Number","Num","","",,"","Timing","Numerical version of SRTPT to aid in sorting.","Perm"
"SDTMIG v3.4","37","Findings About","SR","SRELTM","Planned Elapsed Time from Time Point Ref","Char","","","ISO 8601 duration","","Timing","Planned elapsed time (in ISO 8601) relative to a fixed time point reference (SRTPTREF). Not a clock time or a date time variable. Represented as an ISO 8601 duration. Examples: ""-PT15M"" to represent the period of 15 minutes prior to the reference point indicated by EGTPTREF, ""PT8H"" to represent the period of 8 hours after the reference point indicated by SRTPTREF.","Perm"
"SDTMIG v3.4","38","Findings About","SR","SRTPTREF","Time Point Reference","Char","","",,"","Timing","Name of the fixed reference point referred to by SRELTM, SRTPTNUM, and SRTPT. Example: ""INTRADERMAL INJECTION"".","Perm"
"SDTMIG v3.4","39","Findings About","SR","SRRFTDTC","Date/Time of Reference Time Point","Char","","","ISO 8601 datetime or interval","","Timing","Date/time of the reference time point, SRTPTREF.","Perm"
"SDTMIG v3.4","1","Special-Purpose","CO","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SDTMIG v3.4","2","Special-Purpose","CO","DOMAIN","Domain Abbreviation","Char","","",,"CO","Identifier","Two-character abbreviation for the domain.","Req"
"SDTMIG v3.4","3","Special-Purpose","CO","RDOMAIN","Related Domain Abbreviation","Char","C66734","",,"","Record Qualifier","Two-character abbreviation for the domain of the parent record(s). Null for comments collected on a general comments or additional information CRF page.","Perm"
"SDTMIG v3.4","4","Special-Purpose","CO","USUBJID","Unique Subject Identifier","Char","","",,"","Identifier","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.","Req"
"SDTMIG v3.4","5","Special-Purpose","CO","COSEQ","Sequence Number","Num","","",,"","Identifier","Sequence Number given to ensure uniqueness of subject records within a domain. May be any valid number.","Req"
"SDTMIG v3.4","6","Special-Purpose","CO","IDVAR","Identifying Variable","Char","","",,"","Record Qualifier","Identifying variable in the parent dataset that identifies the record(s) to which the comment applies. Examples AESEQ or CMGRPID. Used only when individual comments are related to domain records. Null for comments collected on separate CRFs.","Perm"
"SDTMIG v3.4","7","Special-Purpose","CO","IDVARVAL","Identifying Variable Value","Char","","",,"","Record Qualifier","Value of identifying variable of the parent record(s). Used only when individual comments are related to domain records. Null for comments collected on separate CRFs.","Perm"
"SDTMIG v3.4","8","Special-Purpose","CO","COREF","Comment Reference","Char","","",,"","Record Qualifier","Sponsor-defined reference associated with the comment. May be the CRF page number (e.g., 650), or a module name (e.g., DEMOG), or a combination of information that identifies the reference (e.g. 650-VITALS-VISIT 2).","Perm"
"SDTMIG v3.4","9","Special-Purpose","CO","COVAL","Comment","Char","","",,"","Topic","The text of the comment. Text over 200 characters can be added to additional columns COVAL1-COVALn. See Assumption 3.","Req"
"SDTMIG v3.4","10","Special-Purpose","CO","COEVAL","Evaluator","Char","C78735","",,"","Record Qualifier","Role of the person who provided the evaluation. Used only for results that are subjective (e.g., assigned by a person or a group). Example: ""INVESTIGATOR"".","Perm"
"SDTMIG v3.4","11","Special-Purpose","CO","COEVALID","Evaluator Identifier","Char","C96777","",,"","Record Qualifier","Used to distinguish multiple evaluators with the same role recorded in --EVAL. Examples: ""RADIOLOGIST"", ""RADIOLOGIST 1"", ""RADIOLOGIST 2"".","Perm"
"SDTMIG v3.4","12","Special-Purpose","CO","CODTC","Date/Time of Comment","Char","","","ISO 8601 datetime or interval","","Timing","Date/time of comment on dedicated comment form. Should be null if this is a child record of another domain or if comment date was not collected.","Perm"
"SDTMIG v3.4","13","Special-Purpose","CO","CODY","Study Day of Comment","Num","","",,"","Timing","Study day of the comment, in integer days. The algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in the Demographics (DM) domain.","Perm"
"SDTMIG v3.4","1","Special-Purpose","DM","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SDTMIG v3.4","2","Special-Purpose","DM","DOMAIN","Domain Abbreviation","Char","","",,"DM","Identifier","Two-character abbreviation for the domain.","Req"
"SDTMIG v3.4","3","Special-Purpose","DM","USUBJID","Unique Subject Identifier","Char","","",,"","Identifier","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product. This must be a unique value, and could be a compound identifier formed by concatenating STUDYID-SITEID-SUBJID.","Req"
"SDTMIG v3.4","4","Special-Purpose","DM","SUBJID","Subject Identifier for the Study","Char","","",,"","Topic","Subject identifier, which must be unique within the study. Often the ID of the subject as recorded on a CRF.","Req"
"SDTMIG v3.4","5","Special-Purpose","DM","RFSTDTC","Subject Reference Start Date/Time","Char","","","ISO 8601 datetime or interval","","Record Qualifier","Reference start date/time for the subject in ISO 8601 character format. Usually equivalent to date/time when subject was first exposed to study treatment. See assumption 9 for additional detail on when RFSTDTC may be null.","Exp"
"SDTMIG v3.4","6","Special-Purpose","DM","RFENDTC","Subject Reference End Date/Time","Char","","","ISO 8601 datetime or interval","","Record Qualifier","Reference end date/time for the subject in ISO 8601 character format. Usually equivalent to the date/time when subject was determined to have ended the trial, and often equivalent to date/time of last exposure to study treatment. Required for all randomized subjects; null for screen failures or unassigned subjects.","Exp"
"SDTMIG v3.4","7","Special-Purpose","DM","RFXSTDTC","Date/Time of First Study Treatment","Char","","","ISO 8601 datetime or interval","","Record Qualifier","First date/time of exposure to any protocol-specified treatment or therapy, equal to the earliest value of EXSTDTC.","Exp"
"SDTMIG v3.4","8","Special-Purpose","DM","RFXENDTC","Date/Time of Last Study Treatment","Char","","","ISO 8601 datetime or interval","","Record Qualifier","Last date/time of exposure to any protocol-specified treatment or therapy, equal to the latest value of EXENDTC (or the latest value of EXSTDTC if EXENDTC was not collected or is missing).","Exp"
"SDTMIG v3.4","9","Special-Purpose","DM","RFCSTDTC","Date/Time of First Challenge Agent Admin","Char","","","ISO 8601 datetime or interval","","Record Qualifier","Used only when protocol specifies a challenge agent to induce a condition that the investigational treatment is intended to cure, mitigate, treat, or prevent. Equal to the earliest value of AGSTDTC for the challenge agent.","Perm"
"SDTMIG v3.4","10","Special-Purpose","DM","RFCENDTC","Date/Time of Last Challenge Agent Admin","Char","","","ISO 8601 datetime or interval","","Record Qualifier","Used only when protocol specifies a challenge agent to induce a condition that the investigational treatment is intended to cure, mitigate, treat, or prevent. Equal to the latest value of AGENDTC for the challenge agent (or the latest value of AGSTDTC if AGENDTC was not collected or is missing).","Perm"
"SDTMIG v3.4","11","Special-Purpose","DM","RFICDTC","Date/Time of Informed Consent","Char","","","ISO 8601 datetime or interval","","Record Qualifier","Date/time of informed consent in ISO 8601 character format. This will be the same as the date of informed consent in the Disposition domain, if that protocol milestone is documented. Would be null only in studies not collecting the date of informed consent.","Exp"
"SDTMIG v3.4","12","Special-Purpose","DM","RFPENDTC","Date/Time of End of Participation","Char","","","ISO 8601 datetime or interval","","Record Qualifier","Date/time when subject ended participation or follow-up in a trial, as defined in the protocol, in ISO 8601 character format. Should correspond to the last known date of contact. Examples include completion date, withdrawal date, last follow-up, date recorded for lost to follow up, and death date.","Exp"
"SDTMIG v3.4","13","Special-Purpose","DM","DTHDTC","Date/Time of Death","Char","","","ISO 8601 datetime or interval","","Record Qualifier","Date/time of death for any subject who died, in ISO 8601 format. Should represent the date/time that is captured in the clinical-trial database.","Exp"
"SDTMIG v3.4","14","Special-Purpose","DM","DTHFL","Subject Death Flag","Char","C66742","",,"","Record Qualifier","Indicates the subject died. Should be ""Y"" or null. Should be populated even when the death date is unknown.","Exp"
"SDTMIG v3.4","15","Special-Purpose","DM","SITEID","Study Site Identifier","Char","","",,"","Record Qualifier","Unique identifier for a site within a study.","Req"
"SDTMIG v3.4","16","Special-Purpose","DM","INVID","Investigator Identifier","Char","","",,"","Record Qualifier","An identifier to describe the Investigator for the study. May be used in addition to SITEID. Not needed if SITEID is equivalent to INVID.","Perm"
"SDTMIG v3.4","17","Special-Purpose","DM","INVNAM","Investigator Name","Char","","",,"","Synonym Qualifier","Name of the investigator for a site.","Perm"
"SDTMIG v3.4","18","Special-Purpose","DM","BRTHDTC","Date/Time of Birth","Char","","","ISO 8601 datetime or interval","","Record Qualifier","Date/time of birth of the subject.","Perm"
"SDTMIG v3.4","19","Special-Purpose","DM","AGE","Age","Num","","",,"","Record Qualifier","Age expressed in AGEU. May be derived from RFSTDTC and BRTHDTC, but BRTHDTC may not be available in all cases (due to subject privacy concerns).","Exp"
"SDTMIG v3.4","20","Special-Purpose","DM","AGEU","Age Units","Char","C66781","",,"","Variable Qualifier","Units associated with AGE.","Exp"
"SDTMIG v3.4","21","Special-Purpose","DM","SEX","Sex","Char","C66731","",,"","Record Qualifier","Sex of the subject.","Req"
"SDTMIG v3.4","22","Special-Purpose","DM","RACE","Race","Char","C74457","",,"","Record Qualifier","Race of the subject. Sponsors should refer to the FDA guidance2 regarding the collection of race. See assumption below regarding RACE.","Exp"
"SDTMIG v3.4","23","Special-Purpose","DM","ETHNIC","Ethnicity","Char","C66790","",,"","Record Qualifier","The ethnicity of the subject. Sponsors should refer to the FDA guidance1 regarding the collection of ethnicity.","Perm"
"SDTMIG v3.4","24","Special-Purpose","DM","ARMCD","Planned Arm Code","Char","","",,"","Record Qualifier","ARMCD is limited to 20 characters. It is not subject to the character restrictions that apply to TESTCD. The maximum length of ARMCD is longer than for other ""short"" variables to accommodate the kind of values that are likely to be needed for crossover trials. For example, if ARMCD values for a 7-period crossover were constructed using 2-character abbreviations for each treatment and separating hyphens, the length of ARMCD values would be 20. If the subject was not assigned to a trial arm, ARMCD is null and ARMNRS is populated. \n With the exception of studies which use multistage arm assignments, must be a value of ARMCD in the Trial Arms dataset.","Exp"
"SDTMIG v3.4","25","Special-Purpose","DM","ARM","Description of Planned Arm","Char","","",,"","Synonym Qualifier","Name of the arm to which the subject was assigned. If the subject was not assigned to an arm, ARM is null and ARMNRS is populated. \n With the exception of studies which use multistage arm assignments, must be a value of ARM in the Trial Arms dataset.","Exp"
"SDTMIG v3.4","26","Special-Purpose","DM","ACTARMCD","Actual Arm Code","Char","","",,"","Record Qualifier","Code of actual arm. ACTARMCD is limited to 20 characters. It is not subject to the character restrictions that apply to TESTCD. The maximum length of ACTARMCD is longer than for other short variables to accommodate the kind of values that are likely to be needed for crossover trials. \n With the exception of studies which use multistage arm assignments, must be a value of ARMCD in the Trial Arms dataset. \n If the subject was not assigned to an arm or followed a course not described by any planned arm, ACTARMCD is null and ARMNRS is populated.","Exp"
"SDTMIG v3.4","27","Special-Purpose","DM","ACTARM","Description of Actual Arm","Char","","",,"","Synonym Qualifier","Description of actual arm. \n With the exception of studies which use multistage arm assignments, must be a value of ARM in the Trial Arms dataset. \n If the subject was not assigned to an arm or followed a course not described by any planned arm, ACTARM is null and ARMNRS is populated.","Exp"
"SDTMIG v3.4","28","Special-Purpose","DM","ARMNRS","Reason Arm and/or Actual Arm is Null","Char","C142179","",,"","Record Qualifier","A coded reason that arm variables (ARM and ARMCD) and/or actual arm variables (ACTARM and ACTARMCD) are null. Examples: ""SCREEN FAILURE"", ""NOT ASSIGNED"", ""ASSIGNED, NOT TREATED"", ""UNPLANNED TREATMENT"". It is assumed that if the arm and actual arm variables are null, the same reason applies to both arm and actual arm.","Exp"
"SDTMIG v3.4","29","Special-Purpose","DM","ACTARMUD","Description of Unplanned Actual Arm","Char","","",,"","Record Qualifier","A description of actual treatment for a subject who did not receive treatment described in a planned trial arm.","Exp"
"SDTMIG v3.4","30","Special-Purpose","DM","COUNTRY","Country","Char","","",,"","Record Qualifier","Country of the investigational site in which the subject participated in the trial. \n \n Generally represented using ISO 3166-1 Alpha-3. Note that regulatory agency specific requirements (e.g., US FDA) may require other terminologies; in such cases, follow regulatory requirements.","Req"
"SDTMIG v3.4","31","Special-Purpose","DM","DMDTC","Date/Time of Collection","Char","","","ISO 8601 datetime or interval","","Timing","Date/time of demographic data collection.","Perm"
"SDTMIG v3.4","32","Special-Purpose","DM","DMDY","Study Day of Collection","Num","","",,"","Timing","Study day of collection measured as integer days.","Perm"
"SDTMIG v3.4","1","Special-Purpose","SE","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SDTMIG v3.4","2","Special-Purpose","SE","DOMAIN","Domain Abbreviation","Char","","",,"SE","Identifier","Two-character abbreviation for the domain.","Req"
"SDTMIG v3.4","3","Special-Purpose","SE","USUBJID","Unique Subject Identifier","Char","","",,"","Identifier","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.","Req"
"SDTMIG v3.4","4","Special-Purpose","SE","SESEQ","Sequence Number","Num","","",,"","Identifier","Sequence number given to ensure uniqueness of subject records within a domain. Should be assigned to be consistent chronological order.","Req"
"SDTMIG v3.4","5","Special-Purpose","SE","ETCD","Element Code","Char","","",,"","Topic","1. ETCD (the companion to ELEMENT) is limited to 8 characters and does not have special character restrictions. These values should be short for ease of use in programming, but it is not expected that ETCD will need to serve as a variable name. \n 2. If an encountered element differs from the planned element to the point that it is considered a new element, then use ""UNPLAN"" as the value for ETCD to represent this element.","Req"
"SDTMIG v3.4","6","Special-Purpose","SE","ELEMENT","Description of Element","Char","","",,"","Synonym Qualifier","The name of the element. If ETCD has a value of ""UNPLAN"", then ELEMENT should be null.","Perm"
"SDTMIG v3.4","7","Special-Purpose","SE","TAETORD","Planned Order of Element within Arm","Num","","",,"","Timing","Number that gives the planned order of the element within the subject's assigned trial arm.","Perm"
"SDTMIG v3.4","8","Special-Purpose","SE","EPOCH","Epoch","Char","C99079","",,"","Timing","Epoch associated with the element in the planned sequence of elements for the arm to which the subject was assigned.","Perm"
"SDTMIG v3.4","9","Special-Purpose","SE","SESTDTC","Start Date/Time of Element","Char","","","ISO 8601 datetime or interval","","Timing","Start date/time for an element for each subject.","Req"
"SDTMIG v3.4","10","Special-Purpose","SE","SEENDTC","End Date/Time of Element","Char","","","ISO 8601 datetime or interval","","Timing","End date/time for an element for each subject.","Exp"
"SDTMIG v3.4","11","Special-Purpose","SE","SESTDY","Study Day of Start of Element","Num","","",,"","Timing","Study day of start of element relative to the sponsor-defined RFSTDTC.","Perm"
"SDTMIG v3.4","12","Special-Purpose","SE","SEENDY","Study Day of End of Element","Num","","",,"","Timing","Study day of end of element relative to the sponsor-defined RFSTDTC.","Perm"
"SDTMIG v3.4","13","Special-Purpose","SE","SEUPDES","Description of Unplanned Element","Char","","",,"","Synonym Qualifier","Description of what happened to the subject during an unplanned element. Used only if ETCD has the value of ""UNPLAN"".","Perm"
"SDTMIG v3.4","1","Special-Purpose","SM","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SDTMIG v3.4","2","Special-Purpose","SM","DOMAIN","Domain Abbreviation","Char","","",,"SM","Identifier","Two-character abbreviation for the domain.","Req"
"SDTMIG v3.4","3","Special-Purpose","SM","USUBJID","Unique Subject Identifier","Char","","",,"","Identifier","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.","Req"
"SDTMIG v3.4","4","Special-Purpose","SM","SMSEQ","Sequence Number","Num","","",,"","Identifier","Sequence number to ensure uniqueness of subject records. Should be assigned to be consistent chronological order.","Req"
"SDTMIG v3.4","5","Special-Purpose","SM","MIDS","Disease Milestone Instance Name","Char","","",,"","Topic","Name of the specific disease milestone. For types of disease milestones that can occur multiple times, the name will end with a sequence number. Example: ""HYPO1"".","Req"
"SDTMIG v3.4","6","Special-Purpose","SM","MIDSTYPE","Disease Milestone Type","Char","","",,"","Record Qualifier","The type of disease milestone. Example: ""HYPOGLYCEMIC EVENT"".","Req"
"SDTMIG v3.4","7","Special-Purpose","SM","SMSTDTC","Start Date/Time of Milestone","Char","","","ISO 8601 datetime or interval","","Timing","Start date/time of milestone instance (if milestone is an intervention or event) or date of milestone (if Milestone is a finding).","Exp"
"SDTMIG v3.4","8","Special-Purpose","SM","SMENDTC","End Date/Time of Milestone","Char","","","ISO 8601 datetime or interval","","Timing","End date/time of disease milestone instance.","Exp"
"SDTMIG v3.4","9","Special-Purpose","SM","SMSTDY","Study Day of Start of Milestone","Num","","",,"","Timing","Study day of start of disease milestone instance, relative to the sponsor-defined RFSTDTC.","Exp"
"SDTMIG v3.4","10","Special-Purpose","SM","SMENDY","Study Day of End of Milestone","Num","","",,"","Timing","Study day of end of disease milestone instance, relative to the sponsor-defined RFSTDTC.","Exp"
"SDTMIG v3.4","1","Special-Purpose","SV","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SDTMIG v3.4","2","Special-Purpose","SV","DOMAIN","Domain Abbreviation","Char","","",,"SV","Identifier","Two-character abbreviation for the domain most relevant to the observation. The domain abbreviation is also used as a prefix for variables to ensure uniqueness when datasets are merged.","Req"
"SDTMIG v3.4","3","Special-Purpose","SV","USUBJID","Unique Subject Identifier","Char","","",,"","Identifier","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.","Req"
"SDTMIG v3.4","4","Special-Purpose","SV","VISITNUM","Visit Number","Num","","",,"","Topic","Clinical encounter number. Numeric version of VISIT, used for sorting.","Req"
"SDTMIG v3.4","5","Special-Purpose","SV","VISIT","Visit Name","Char","","",,"","Synonym Qualifier","Protocol-defined description of a clinical encounter.","Perm"
"SDTMIG v3.4","6","Special-Purpose","SV","SVPRESP","Pre-specified","Char","C66742","",,"","Variable Qualifier","Used to indicate whether the visit was planned (i.e., visits specified in the TV domain). Value is ""Y"" for planned visits, null for unplanned visits.","Exp"
"SDTMIG v3.4","7","Special-Purpose","SV","SVOCCUR","Occurrence","Char","C66742","",,"","Record Qualifier","Used to record whether a planned visit occurred. The value is null for unplanned visits.","Exp"
"SDTMIG v3.4","8","Special-Purpose","SV","SVREASOC","Reason for Occur Value","Char","","",,"","Record Qualifier","The reason for the value in SVOCCUR. If SVOCCUR=""N"", SVREASOC is the reason the visit did not occur.","Perm"
"SDTMIG v3.4","9","Special-Purpose","SV","SVCNTMOD","Contact Mode","Char","C171445","",,"","Record Qualifier","The way in which the visit was conducted. Examples: ""IN PERSON"", ""TELEPHONE CALL"", ""IVRS"".","Perm"
"SDTMIG v3.4","10","Special-Purpose","SV","SVEPCHGI","Epi/Pandemic Related Change Indicator","Char","C66742","",,"","Record Qualifier","Indicates whether the visit was changed due to an epidemic or pandemic.","Perm"
"SDTMIG v3.4","11","Special-Purpose","SV","VISITDY","Planned Study Day of Visit","Num","","",,"","Timing","Planned study day of VISIT. Should be an integer.","Perm"
"SDTMIG v3.4","12","Special-Purpose","SV","SVSTDTC","Start Date/Time of Observation","Char","","","ISO 8601 datetime or interval","","Timing","Start date/time of an observation represented in IS0 8601 character format.","Exp"
"SDTMIG v3.4","13","Special-Purpose","SV","SVENDTC","End Date/Time of Observation","Char","","","ISO 8601 datetime or interval","","Timing","End date/time of the observation represented in IS0 8601 character format.","Exp"
"SDTMIG v3.4","14","Special-Purpose","SV","SVSTDY","Study Day of Start of Observation","Num","","",,"","Timing","Actual study day of start of observation expressed in integer days relative to the sponsor-defined RFSTDTC in Demographics.","Perm"
"SDTMIG v3.4","15","Special-Purpose","SV","SVENDY","Study Day of End of Observation","Num","","",,"","Timing","Actual study day of end of observation expressed in integer days relative to the sponsor-defined RFSTDTC in Demographics.","Perm"
"SDTMIG v3.4","16","Special-Purpose","SV","SVUPDES","Description of Unplanned Visit","Char","","",,"","Record Qualifier","Description of what happened to the subject during an unplanned visit. Only populated for unplanned visits.","Perm"
"SDTMIG v3.4","1","Trial Design","TA","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SDTMIG v3.4","2","Trial Design","TA","DOMAIN","Domain Abbreviation","Char","","",,"TA","Identifier","Two-character abbreviation for the domain.","Req"
