"Version","Variable Order","Class","Dataset Name","Variable Name","Variable Label","Type","CDISC CT Codelist Code(s)","Codelist Submission Values","Described Value Domain(s)","Value List","Role","CDISC Notes","Core"
"SENDIG v3.1.1","16","Findings","PP","PPSTAT","Completion Status","Char","C66789","ND",,"","Record Qualifier","Used to indicate that a parameter was not calculated. Should be null if a result exists in PPORRES.","Perm"
"SENDIG v3.1.1","17","Findings","PP","PPREASND","Reason Not Done","Char","","",,"","Record Qualifier","Describes why a parameter was not performed, such as INSUFFICIENT DATA. Used in conjunction with PPSTAT when value is NOT DONE.","Perm"
"SENDIG v3.1.1","18","Findings","PP","PPSPEC","Specimen Material Type","Char","C77529","SPEC",,"","Record Qualifier","Defines the type of specimen used for a measurement. Examples: SERUM, PLASMA, URINE. \n If multiple specimen types are used for a calculation (e.g., serum and urine for creatinine clearance), refer to Section 4.3.6.2 for guidance on how to populate.","Exp"
"SENDIG v3.1.1","19","Findings","PP","VISITDY","Planned Study Day of Collection","Num","","",,"","Timing","Planned study day of collection. Should be an integer.","Perm"
"SENDIG v3.1.1","20","Findings","PP","PPNOMDY","Nominal Study Day for Tabulations","Num","","",,"","Timing","Nominal study day used for grouping records for specimen collections that may occur on different days into a single reported study day. Should be an integer.","Exp"
"SENDIG v3.1.1","21","Findings","PP","PPNOMLBL","Label for Nominal Study Day","Char","","",,"","Timing","A label for a given value of PPNOMDY as presented in the study report. Examples: ""Week 4"", ""Day 28"".","Perm"
"SENDIG v3.1.1","22","Findings","PP","PPTPTREF","Time Point Reference","Char","","",,"","Timing","Name of the fixed reference point used as a basis for PPRFTDTC.","Exp"
"SENDIG v3.1.1","23","Findings","PP","PPRFTDTC","Date/Time of Reference Point","Char","","","ISO 8601","","Timing","Date/Time of the reference time point, PPTPTREF. The values in PPRFTDTC should be the same as that in PCRFTDTC for related records.","Exp"
"SENDIG v3.1.1","24","Findings","PP","PPSTINT","Start of Assessment Interval","Char","","","ISO 8601","","Timing","Start of the assessment interval relative to Time Point Reference (PPTPTREF) in ISO 8601 duration format. Example: When the area under the curve is calculated from 12 to 24 hours (PPTESTCD=AUCT1T2), the value would be PT12H.","Perm"
"SENDIG v3.1.1","25","Findings","PP","PPENINT","End of Assessment Interval","Char","","","ISO 8601","","Timing","End of the assessment interval relative to Time Point Reference (PPTPTREF) in ISO 8601 duration format. Example: When the area under the curve is calculated from 12 to 24 hours (PPTESTCD=AUCT1T2), the value would be PT24H.","Perm"
"SENDIG v3.1.1","1","Findings","SC","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SENDIG v3.1.1","2","Findings","SC","DOMAIN","Domain Abbreviation","Char","","",,"SC","Identifier","Two-character abbreviation for the domain.","Req"
"SENDIG v3.1.1","3","Findings","SC","USUBJID","Unique Subject Identifier","Char","","",,"","Identifier","Identifier used to uniquely identify a subject across a study for all applications or submissions involving the product.","Req"
"SENDIG v3.1.1","4","Findings","SC","SCSEQ","Sequence Number","Num","","",,"","Identifier","Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.","Req"
"SENDIG v3.1.1","5","Findings","SC","SCGRPID","Group Identifier","Char","","",,"","Identifier","Used to tie together a block of related records in a single domain for a subject. This is not the treatment group number.","Perm"
"SENDIG v3.1.1","6","Findings","SC","SCTESTCD","Subject Characteristic Short Name","Char","C89981","SBCCDSND",,"","Topic","Short name of the measurement, test, or examination described in SCTEST. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in SCTESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). SCTESTCD cannot contain characters other than letters, numbers, or underscores. Some extensible controlled values are: SPLRNAM, SPLRLOC, HAIRCOLR.","Req"
"SENDIG v3.1.1","7","Findings","SC","SCTEST","Subject Characteristic","Char","C89980","SBCSND",,"","Synonym Qualifier","Long name for SCTESTCD. The value in SCTEST cannot be longer than 40 characters. Examples: Test Subject Supplier, Test Subject Supplier Site, and Hair Coat Color.","Req"
"SENDIG v3.1.1","8","Findings","SC","SCORRES","Result or Findings as Collected","Char","","",,"","Result Qualifier","Result of the subject characteristic as originally received or collected.","Exp"
"SENDIG v3.1.1","9","Findings","SC","SCORRESU","Unit of the Original Result","Char","C71620","UNIT",,"","Variable Qualifier","The unit for the original result. The unit of the original result should be mapped to a synonymous unit on the Controlled Terminology (http://www.cdisc.org/terminology) list.","Perm"
"SENDIG v3.1.1","10","Findings","SC","SCSTRESC","Standardized Result in Character Format","Char","","",,"","Result Qualifier","Contains the result value for all findings, copied or derived from SCORRES in a standard format or standard units. SCSTRESC should store all results or findings in character format; if results are numeric, they should also be stored in numeric format in SCSTRESN. For example, if a test has results NONE, NEG, and NEGATIVE in SCORRES, these results effectively have the same meaning. In this case, they could be represented in standard format in SCSTRESC with a single term NEGATIVE.","Exp"
"SENDIG v3.1.1","11","Findings","SC","SCSTRESN","Standardized Result in Numeric Format","Num","","",,"","Result Qualifier","Used for numeric results or findings in standard format; contains the numeric form of SCSTRESC. SCSTRESN should store all numeric test results or findings.","Perm"
"SENDIG v3.1.1","12","Findings","SC","SCSTRESU","Unit of the Standardized Result","Char","C71620","UNIT",,"","Variable Qualifier","Standardized unit used for SCSTRESC and SCSTRESN.","Perm"
"SENDIG v3.1.1","13","Findings","SC","SCDTC","Date/Time of Collection","Char","","","ISO 8601","","Timing","Date/Time of collection of the subject characteristic information, in ISO 8601 format.","Perm"
"SENDIG v3.1.1","14","Findings","SC","SCDY","Study Day of Collection","Num","","",,"","Timing","Study day of collection, in integer days. The algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in the Demographics (DM) domain.","Perm"
"SENDIG v3.1.1","1","Findings","TF","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SENDIG v3.1.1","2","Findings","TF","DOMAIN","Domain Abbreviation","Char","","",,"TF","Identifier","Two-character abbreviation for the domain.","Req"
"SENDIG v3.1.1","3","Findings","TF","USUBJID","Unique Subject Identifier","Char","","",,"","Identifier","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product within the submission","Req"
"SENDIG v3.1.1","4","Findings","TF","TFSEQ","Sequence Number","Num","","",,"","Identifier","Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.","Req"
"SENDIG v3.1.1","5","Findings","TF","TFGRPID","Group Identifier","Char","","",,"","Identifier","Used to tie together a block of related records in a single domain for a subject. This is not the treatment group number.","Perm"
"SENDIG v3.1.1","6","Findings","TF","TFREFID","Specimen Identifier","Char","","",,"","Identifier","Internal or external specimen identifier. Example: Specimen barcode number.","Perm"
"SENDIG v3.1.1","7","Findings","TF","TFSPID","Mass Identifier","Char","","",,"","Identifier","Mass identifier such as MASS 1 or MASS A. Used when the mass was discovered during the in-life phase or during pathology and was assigned a mass identifier. The mass identification should be unique within the subject, regardless of mass location.","Exp"
"SENDIG v3.1.1","8","Findings","TF","TFTESTCD","Tumor Examination Short Name","Char","C90006","TFTESTCD",,"","Topic","Short name of the measurement, test, or examination described in TFTEST. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in TFTESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). TFTESTCD cannot contain characters other than letters, numbers, or underscores. Example: TUMEX.","Req"
"SENDIG v3.1.1","9","Findings","TF","TFTEST","Tumor Examination Name","Char","C90005","TFTEST",,"","Synonym Qualifier","Long name for TFTESTCD. The value in TFTEST cannot be longer than 40 characters. Example: Tumor Examination.","Req"
"SENDIG v3.1.1","10","Findings","TF","TFORRES","Result or Findings as Collected","Char","","",,"","Result Qualifier","Result of the histopathological examination as originally received or collected.","Exp"
"SENDIG v3.1.1","11","Findings","TF","TFSTRESC","Standardized Result in Character Format","Char","C88025","NEOPLASM",,"","Result Qualifier","Contains the tumor name mapped from TFORRES into a standard format from the controlled terms list.","Exp"
"SENDIG v3.1.1","12","Findings","TF","TFRESCAT","Tumor Malignancy Status","Char","C90004","NEOSTAT",,"","Variable Qualifier","Used to record the malignancy of the tumor as determined by the pathologist. It may be copied or derived from a description in TFORRES. Examples: BENIGN, MALIGNANT, METASTATIC, and UNDETERMINED.","Req"
"SENDIG v3.1.1","13","Findings","TF","TFNAM","Laboratory Name","Char","","",,"","Record Qualifier","Name or identifier of the laboratory or vendor that provided the test results.","Perm"
"SENDIG v3.1.1","14","Findings","TF","TFSPEC","Specimen Material Type","Char","C77529","SPEC",,"","Record Qualifier","Defines the type of tissue, organ, or fluid specimen examined. Examples: LIVER, HEART.","Req"
"SENDIG v3.1.1","15","Findings","TF","TFANTREG","Anatomical Region of Specimen","Char","","",,"","Variable Qualifier","Defines the specific anatomical or biological region of a tissue, organ specimen, or the region from which the specimen was obtained, such as a section or part of what is defined in the TFSPEC variable. If the anatomical region is not included in the specimen description TFSPEC, it may be included in this variable. This field can be a combination of terms where needed. This field can be null if not applicable. Examples: CORTEX, MEDULLA, MUCOSA, SEROSA, ISLET, ZONA FASICULATA, ZONA RETICULARIS, CRANIAL, MEDIAN, ACCESSORY, SPINAL, LUMBAR, FRONTAL.","Perm"
"SENDIG v3.1.1","16","Findings","TF","TFSPCCND","Specimen Condition","Char","","",,"","Record Qualifier","Free or standardized text describing the condition of the specimen. Example: AUTOLYZED.","Perm"
"SENDIG v3.1.1","17","Findings","TF","TFLAT","Specimen Laterality within Subject","Char","C99073","LAT",,"","Variable Qualifier","Qualifier for laterality of the specimen within the subject for paired specimens. Examples: LEFT, RIGHT, BILATERAL.","Perm"
"SENDIG v3.1.1","18","Findings","TF","TFDIR","Specimen Directionality within Subject","Char","C99074","DIR",,"","Variable Qualifier","Qualifier for directionality of the specimen within the subject. Examples: DORSAL, PROXIMAL.","Perm"
"SENDIG v3.1.1","19","Findings","TF","TFMETHOD","Method of Test or Examination","Char","","",,"","Record Qualifier","Method of the test or examination. This could be different types of staining used for the slides. Example: H&E.","Perm"
"SENDIG v3.1.1","20","Findings","TF","TFEVAL","Evaluator","Char","","",,"","Record Qualifier","Role of the person who provided the evaluation. Example: TOX PATHOLOGIST, PEER REVIEW, SPONSOR PATHOLOGIST.","Perm"
"SENDIG v3.1.1","21","Findings","TF","TFDTHREL","Relationship to Death","Char","C66742","NY",,"","Record Qualifier","Describes the relationship of a particular finding to the death of a subject. Example: Y if the tumor was the cause of death, N if the tumor was not the cause of death, or U for Unknown. Null cannot be used because the variable is required.","Req"
"SENDIG v3.1.1","22","Findings","TF","TFDTC","Date/Time","Char","","","ISO 8601","","Timing","For a specimen collected or observed post mortem, this is the date/time of subject disposition, in ISO 8601 format.","Perm"
"SENDIG v3.1.1","23","Findings","TF","TFDY","Study Day","Num","","",,"","Timing","For a specimen collected or observed post mortem, this is the study day of subject disposition, in integer days. The algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in the Demographics (DM) domain.","Perm"
"SENDIG v3.1.1","24","Findings","TF","TFDETECT","Time in Days to Detection of Tumor","Num","","",,"","Timing","The number of days from the start of dosing to the earliest detection of the tumor in the experimental phase. This variable must be populated for every tumor discovered during the experimental phase.","Req"
"SENDIG v3.1.1","1","Findings","VS","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SENDIG v3.1.1","2","Findings","VS","DOMAIN","Domain Abbreviation","Char","","",,"VS","Identifier","Two-character abbreviation for the domain.","Req"
"SENDIG v3.1.1","3","Findings","VS","USUBJID","Unique Subject Identifier","Char","","",,"","Identifier","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.","Req"
"SENDIG v3.1.1","4","Findings","VS","VSSEQ","Sequence Number","Num","","",,"","Identifier","Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.","Req"
"SENDIG v3.1.1","5","Findings","VS","VSGRPID","Group Identifier","Char","","",,"","Identifier","Used to tie together a block of related records in a single domain for a subject. This is not the treatment group number.","Perm"
"SENDIG v3.1.1","6","Findings","VS","VSSPID","Sponsor-Defined Identifier","Char","","",,"","Identifier","Sponsor-defined reference identifier","Perm"
"SENDIG v3.1.1","7","Findings","VS","VSTESTCD","Vital Signs Test Short Name","Char","C120536","SVSTSTCD",,"","Topic","Short name of the measurement described in VSTEST. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in VSTESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). VSTESTCD cannot contain characters other than letters, numbers, or underscores.","Req"
"SENDIG v3.1.1","8","Findings","VS","VSTEST","Vital Signs Test Name","Char","C120537","SVSTST",,"","Synonym Qualifier","Long name for VSTESTCD. The value in VSTEST cannot be longer than 40 characters.","Req"
"SENDIG v3.1.1","9","Findings","VS","VSCAT","Category for Vital Signs","Char","","",,"","Grouping Qualifier","Used to define a category of the vital signs measurement performed.","Perm"
"SENDIG v3.1.1","10","Findings","VS","VSSCAT","Subcategory for Vital Signs","Char","","",,"","Grouping Qualifier","A further categorization of the vital signs measurement performed.","Perm"
"SENDIG v3.1.1","11","Findings","VS","VSPOS","Vital Signs Position of Subject","Char","C71148","POSITION",,"","Record Qualifier","Position of the subject during the measurement. If the subject is restrained, populate with the position (example SITTING or STANDING).","Perm"
"SENDIG v3.1.1","12","Findings","VS","VSORRES","Result or Findings as Collected","Char","","",,"","Result Qualifier","Result of the vital signs measurement as originally received or collected.","Exp"
"SENDIG v3.1.1","13","Findings","VS","VSORRESU","Unit of the Original Result","Char","C71620","UNIT",,"","Variable Qualifier","The unit for the original result. The unit of the original result should be mapped to a synonymous unit on the Controlled Terminology (http://www.cdisc.org/terminology) list.","Exp"
"SENDIG v3.1.1","14","Findings","VS","VSSTRESC","Standardized Result in Character Format","Char","","",,"","Result Qualifier","Contains the result value for all findings, copied or derived from VSORRES in a standard format or standard units. VSSTRESC should store all results in character format; if results are numeric, they should also be submited in numeric format in VSSTRESN.","Exp"
"SENDIG v3.1.1","15","Findings","VS","VSSTRESN","Standardized Result in Numeric Format","Num","","",,"","Result Qualifier","Used for numeric results or findings in standard format; contains the numeric form of VSSTRESC. VSSTRESN should store all numeric test results or findings.","Exp"
"SENDIG v3.1.1","16","Findings","VS","VSSTRESU","Unit of the Standardized Result","Char","C71620","UNIT",,"","Variable Qualifier","Standardized unit used for VSSTRESC and VSSTRESN.","Exp"
"SENDIG v3.1.1","17","Findings","VS","VSSTAT","Completion Status","Char","C66789","ND",,"","Record Qualifier","Used to indicate when a test is not done or result is missing. Should be null if a result exists in VSORRES.","Perm"
"SENDIG v3.1.1","18","Findings","VS","VSREASND","Reason Not Done","Char","","",,"","Record Qualifier","Describes why VSSTAT is NOT DONE, such as BROKEN EQUIPMENT.","Perm"
"SENDIG v3.1.1","19","Findings","VS","VSLOC","Location of Vital Signs Measurement","Char","","",,"","Record Qualifier","Location relevant to the collection of the vital signs measurement. Example: RECTAL for Temperature.","Perm"
"SENDIG v3.1.1","20","Findings","VS","VSCSTATE","Consciousness State","Char","C90018","CSTATE",,"","Record Qualifier","Consciousness state of the subject at the time of measurement. Examples: CONSCIOUS, SEMI-CONSCIOUS, UNCONSCIOUS.","Perm"
"SENDIG v3.1.1","21","Findings","VS","VSBLFL","Baseline Flag","Char","C66742","NY",,"","Record Qualifier","A baseline indicator may be used to calculate differences or changes from baseline. Value should be Y or null. The baseline flag is sponsor defined.","Exp"
"SENDIG v3.1.1","22","Findings","VS","VSDRVFL","Derived Flag","Char","C66742","NY",,"","Record Qualifier","Used to indicate a derived record. The value should be Y or null.","Perm"
"SENDIG v3.1.1","23","Findings","VS","VSEXCLFL","Exclusion Flag","Char","C66742","NY",,"","Record Qualifier","Y if the result should be excluded from all calculations, otherwise null.","Perm"
"SENDIG v3.1.1","24","Findings","VS","VSREASEX","Reason for Exclusion","Char","","",,"","Record Qualifier","The reason the result should be excluded from all calculations. Used only when VSEXCLFL is Y.","Perm"
"SENDIG v3.1.1","25","Findings","VS","VSUSCHFL","Unscheduled Flag","Char","C66742","NY",,"","Record Qualifier","Indicates whether the timing of the performed test or observation was unscheduled. If a test or observation was performed based upon a schedule defined in the protocol, this flag should be null. Expected values are Y or null.","Perm"
"SENDIG v3.1.1","26","Findings","VS","VISITDY","Planned Study Day of Collection","Num","","",,"","Timing","Planned day of the vital signs measurement. Should be an integer.","Perm"
"SENDIG v3.1.1","27","Findings","VS","VSDTC","Date/Time of Measurement","Char","","","ISO 8601","","Timing","Date/Time of the vital sign measurement, in ISO 8601 format. For indicating measurement over a period, DTC should be populated with the start date/time of collection.","Exp"
"SENDIG v3.1.1","28","Findings","VS","VSENDTC","End Date/Time of Measurement","Char","","","ISO 8601","","Timing","Date/Time of the end of the vital sign measurement, in ISO 8601 format. Should be populated for continuous period only.","Perm"
"SENDIG v3.1.1","29","Findings","VS","VSDY","Study Day of Vital Signs Measurement","Num","","",,"","Timing","Study day of vital signs measurements, in integer days. For indicating measurement over a continuous period, VSDY can be used to indicate start day of that interval. The algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in the Demographics (DM) domain.","Perm"
"SENDIG v3.1.1","30","Findings","VS","VSENDY","Study Day of End of Measurement","Num","","",,"","Timing","Study day of the end of the vital signs measurement, in integer days. Can be populated when VSDY represents the start day of a continuous evaluation interval. The algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in the Demographics (DM) domain.","Perm"
"SENDIG v3.1.1","31","Findings","VS","VSNOMDY","Nominal Study Day for Tabulations","Num","","",,"","Timing","Nominal study day used for grouping records for observations that may occur on different days into a single reported study day. Should be an integer.","Exp"
"SENDIG v3.1.1","32","Findings","VS","VSNOMLBL","Label for Nominal Study Day","Char","","",,"","Timing","A label for a given value of VSNOMDY as presented in the study report. Examples: Pre-Treatment, Week 4, Day 28.","Perm"
"SENDIG v3.1.1","33","Findings","VS","VSTPT","Planned Time Point Name","Char","","",,"","Timing","Text description of time when the vital signs measurement should be taken. This may be represented as an elapsed time relative to a fixed reference point, such as time of last dose. See VSTPTNUM and VSTPTREF. Examples: Predose, 1 Hour Postdose.","Perm"
"SENDIG v3.1.1","34","Findings","VS","VSTPTNUM","Planned Time Point Number","Num","","",,"","Timing","Numerical version of VSTPT to aid in sorting.","Perm"
"SENDIG v3.1.1","35","Findings","VS","VSELTM","Planned Elapsed Time from Time Point Ref","Char","","","ISO 8601","","Timing","Planned elapsed time (in ISO 8601 format) relative to a planned fixed reference (VSTPTREF). This variable is useful where there are repetitive measures. Not a clock time or a date time variable. Represented as a duration in ISO 8601 format. Examples: '-PT15M' to represent the period of 15 minutes prior to the reference point indicated by VSTPTREF or 'PT8H' to represent the period of 8 hours after the reference point indicated by VSTPTREF.","Perm"
"SENDIG v3.1.1","36","Findings","VS","VSTPTREF","Time Point Reference","Char","","",,"","Timing","Name of the fixed reference point referred to by VSELTM, if used for VSTPTNUM, and VSTPT. It is recommended that VSTPTREF be as descriptive as possible so the reference time point can be inferred without looking at other variables. Examples: DAY 1 DOSE, DAY 1 MEAL.","Perm"
"SENDIG v3.1.1","37","Findings","VS","VSRFTDTC","Date/Time of Time Point Reference","Char","","","ISO 8601","","Timing","Date/Time of the reference time point, VSTPTREF.","Perm"
"SENDIG v3.1.1","1","Findings","EG","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SENDIG v3.1.1","2","Findings","EG","DOMAIN","Domain Abbreviation","Char","","",,"EG","Identifier","Two-character abbreviation for the domain.","Req"
"SENDIG v3.1.1","3","Findings","EG","USUBJID","Unique Subject Identifier","Char","","",,"","Identifier","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.","Req"
"SENDIG v3.1.1","4","Findings","EG","EGSEQ","Sequence Number","Num","","",,"","Identifier","Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.","Req"
"SENDIG v3.1.1","5","Findings","EG","EGGRPID","Group Identifier","Char","","",,"","Identifier","Used to tie together a block of related records in a single domain for a subject. This is not the treatment group number.","Perm"
"SENDIG v3.1.1","6","Findings","EG","EGREFID","ECG Reference Identifier","Char","","",,"","Identifier","Internal or external ECG identifier. Example: UUID.","Perm"
"SENDIG v3.1.1","7","Findings","EG","EGSPID","Sponsor-Defined Identifier","Char","","",,"","Identifier","Sponsor-defined reference identifier.","Perm"
"SENDIG v3.1.1","8","Findings","EG","EGTESTCD","ECG Test Short Name","Char","C71153","EGTESTCD",,"","Topic","Short name of the measurement, test, or examination described in EGTEST. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in EGTESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). EGTESTCD cannot contain characters other than letters, numbers, or underscores. Examples: EGHRMN, QTMAX.","Req"
"SENDIG v3.1.1","9","Findings","EG","EGTEST","ECG Test Name","Char","C71152","EGTEST",,"","Synonym Qualifier","Long name for EGTESTCD. The value in EGTEST cannot be longer than 40 characters. Examples: ECG Mean Heart Rate, Summary (Max) QT Duration.","Req"
"SENDIG v3.1.1","10","Findings","EG","EGCAT","Category for ECG","Char","C90012","EGCATSND",,"","Grouping Qualifier","Used to define a category of the ECG test performed. Examples: MEASUREMENT, DIAGNOSIS, INTERPRETATION.","Perm"
"SENDIG v3.1.1","11","Findings","EG","EGPOS","ECG Position of Subject","Char","C71148","POSITION",,"","Record Qualifier","Position of the subject during a measurement or examination. If the subject is restrained, populate with the position (example SITTING or STANDING); otherwise, populate with UNCONSTRAINED.","Exp"
"SENDIG v3.1.1","12","Findings","EG","EGORRES","Result or Findings as Collected","Char","","",,"","Result Qualifier","Result of the ECG measurement or finding as originally received or collected.","Exp"
"SENDIG v3.1.1","13","Findings","EG","EGORRESU","Unit of the Original Result","Char","C71620","UNIT",,"","Variable Qualifier","The unit for the original result. The unit of the original result should be mapped to a synonymous unit on the Controlled Terminology (http://www.cdisc.org/terminology) list.","Exp"
"SENDIG v3.1.1","14","Findings","EG","EGSTRESC","Standardized Result in Character Format","Char","C71150","EGSTRESC",,"","Result Qualifier","Contains the result value for all findings, copied or derived from EGORRES, in a standard format or standard units. EGSTRESC should store all results or findings in character format, using controlled terminology, where possible. If results are numeric, they should also be stored in numeric format in EGSTRESN.","Exp"
"SENDIG v3.1.1","15","Findings","EG","EGSTRESN","Standardized Result in Numeric Format","Num","","",,"","Result Qualifier","Used for numeric results or findings in standard format; contains the numeric form of EGSTRESC. EGSTRESN should store all numeric test results or findings.","Exp"
"SENDIG v3.1.1","16","Findings","EG","EGSTRESU","Unit of the Standardized Result","Char","C71620","UNIT",,"","Variable Qualifier","Standardized unit used for EGSTRESC and EGSTRESN.","Exp"
"SENDIG v3.1.1","17","Findings","EG","EGSTAT","Completion Status","Char","C66789","ND",,"","Record Qualifier","Used to indicate when a test is not done or result is missing. Should be null if a result exists in EGORRES.","Perm"
"SENDIG v3.1.1","18","Findings","EG","EGREASND","Reason Not Done","Char","","",,"","Record Qualifier","Describes why EGSTAT is NOT DONE, such as BROKEN EQUIPMENT.","Perm"
"SENDIG v3.1.1","19","Findings","EG","EGXFN","ECG External File Name","Char","","",,"","Record Qualifier","File name and path for the external ECG Waveform file. Would be used if sponsor is requested to submit waveform.","Perm"
"SENDIG v3.1.1","20","Findings","EG","EGNAM","Laboratory Name","Char","","",,"","Record Qualifier","Name or identifier of the laboratory or vendor that provided the test results.","Perm"
"SENDIG v3.1.1","21","Findings","EG","EGMETHOD","Method of ECG Test","Char","C71151","EGMETHOD",,"","Record Qualifier","Method of the test or examination. Examples: 12 LEAD STANDARD, 6 LEAD STANDARD.","Exp"
"SENDIG v3.1.1","22","Findings","EG","EGLEAD","Lead Used for Measurement","Char","C90013","EGLEAD",,"","Record Qualifier","Lead identified to capture the measurement.","Exp"
"SENDIG v3.1.1","23","Findings","EG","EGCSTATE","Consciousness State","Char","C90018","CSTATE",,"","Record Qualifier","Consciousness state of the subject at the time of measurement. Examples: CONSCIOUS, SEMI-CONSCIOUS, UNCONSCIOUS.","Exp"
"SENDIG v3.1.1","24","Findings","EG","EGBLFL","Baseline Flag","Char","C66742","NY",,"","Record Qualifier","A baseline indicator may be used to calculate differences or changes from baseline. Value should be Y or null. The baseline flag is sponsor defined.","Exp"
"SENDIG v3.1.1","25","Findings","EG","EGDRVFL","Derived Flag","Char","C66742","NY",,"","Record Qualifier","Used to indicate a derived record. The value should be Y or null. Records that represent the average of other records, or that are not as originally received or collected, are examples of records that might be derived for the submission datasets.","Perm"
"SENDIG v3.1.1","26","Findings","EG","EGEVAL","Evaluator","Char","","",,"","Record Qualifier","Role of the person who provided the evaluation. Should be null for records that contain collected or derived data. Examples: RESPONSIBLE SCIENTIST, PRINCIPAL INVESTIGATOR, PEER REVIEWER.","Perm"
"SENDIG v3.1.1","27","Findings","EG","EGEXCLFL","Exclusion Flag","Char","C66742","NY",,"","Record Qualifier","Y if the result should be excluded from all calculations, otherwise null.","Perm"
"SENDIG v3.1.1","28","Findings","EG","EGREASEX","Reason for Exclusion","Char","","",,"","Record Qualifier","The reason the result should be excluded from all calculations. Used only when EGEXCLFL is Y.","Perm"
"SENDIG v3.1.1","29","Findings","EG","EGUSCHFL","Unscheduled Flag","Char","C66742","NY",,"","Record Qualifier","Indicates whether the timing of the performed test or observation was unscheduled. If a test or observation was performed based upon a schedule defined in the protocol, this flag should be null. Expected values are Y or null.","Perm"
"SENDIG v3.1.1","30","Findings","EG","VISITDY","Planned Study Day of Collection","Num","","",,"","Timing","Planned study day of collection. Should be an integer.","Perm"
"SENDIG v3.1.1","31","Findings","EG","EGDTC","Date/Time of ECG Collection","Char","","","ISO 8601","","Timing","Date/Time of ECG data collection, in ISO 8601 format. For indicating measurement over a continuous period, DTC should be used to indicate start date/time of collection.","Exp"
"SENDIG v3.1.1","32","Findings","EG","EGENDTC","End Date/Time of ECG Collection","Char","","","ISO 8601","","Timing","Date/Time of end of the ECG data collection, in ISO 8601 format. Should be populated for measurement over a continuous period only.","Perm"
"SENDIG v3.1.1","33","Findings","EG","EGDY","Study Day of ECG Collection","Num","","",,"","Timing","Study day of the ECG measurement collection, in integer days. The algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in the Demographics (DM) domain.","Perm"
"SENDIG v3.1.1","34","Findings","EG","EGENDY","Study Day of End of ECG Collection","Num","","",,"","Timing","Study day of the end of the ECG measurement collection, in integer days. The algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in the Demographics (DM) domain.","Perm"
"SENDIG v3.1.1","35","Findings","EG","EGNOMDY","Nominal Study Day for Tabulations","Num","","",,"","Timing","Nominal study day used for grouping records for observations that may occur on different days into a single reported study day. Should be an integer.","Exp"
"SENDIG v3.1.1","36","Findings","EG","EGNOMLBL","Label for Nominal Study Day","Char","","",,"","Timing","A label for a given value of EGNOMDY as presented in the study report. Examples: Pre-Treatment, Week 4, Day 28.","Perm"
"SENDIG v3.1.1","37","Findings","EG","EGTPT","Planned Time Point Name","Char","","",,"","Timing","Text description of time when ECG data should be collected. Note: This may be represented as an elapsed time relative to a fixed reference point, such as time of last dose. See EGTPTNUM and EGTPTREF. Examples: Predose, 1 Hour Postdose.","Perm"
"SENDIG v3.1.1","38","Findings","EG","EGTPTNUM","Planned Time Point Number","Num","","",,"","Timing","Numerical version of EGTPT to aid in sorting.","Perm"
"SENDIG v3.1.1","39","Findings","EG","EGELTM","Planned Elapsed Time from Time Point Ref","Char","","","ISO 8601","","Timing","Planned elapsed time (in ISO 8601 format) relative to a fixed time point reference (EGTPTREF). This variable is useful where there are repetitive measures. Not a clock-time or a date-time variable. Represented as an ISO 8601 duration. Examples: ""-PT15M"" to represent the period of 15 minutes prior to the reference point indicated by EGTPTREF, or ""PT8H"" to represent the period of 8 hours after the reference point indicated by EGTPTREF.","Perm"
